,id,Idade,Faixa idade,Genero,Estado onde mora,uf onde mora,Regiao onde mora,Regiao de origem,Mudou de Estado?,Nivel de Ensino,Área de Formação,Qual sua situação atual de trabalho?,Setor,Numero de Funcionarios,Gestor?,Cargo como Gestor,Cargo Atual,Nivel,Faixa salarial,Quanto tempo de experiência na área de dados você tem?,Quanto tempo de experiência na área de TI/Engenharia de Software você teve antes de começar a trabalhar na área de dados?,Você participou de entrevistas de emprego nos últimos 6 meses?,Você pretende mudar de emprego nos próximos 6 meses?,Ainda não conhecia o Data Hackers
792,ubm4v4s04jwpyty85ubm42w1j22k11xc,36,35-39,Masculino,Maranhão (MA),MA,Nordeste,,0,Pós-graduação,Outras Engenharias,Empregado (CLT),Indústria,Acima de 3000,0.0,,Outras Engenharias (não inclui dev),Júnior,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,"Sim, fiz entrevistas mas não fui aprovado",Estou em busca de oportunidades dentro ou fora do Brasil,0
793,u9jnij0ms2lpfw9bo2u9jnijb4d0x2oh,33,30-34,Masculino,Maranhão (MA),MA,Nordeste,,0,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Servidor Público,Educação,Acima de 3000,0.0,,Outro,Sênior,de R$ 4.001/mês a R$ 6.000/mês,Menos de 1 ano,de 1 a 2 anos,Não participei de entrevistas de empregos/processos seletivos nos últimos 6 meses,Estou em busca de oportunidades dentro ou fora do Brasil,1
794,u98ek5ritm0hn3gc3i5u98esuc1epd2u,24,22-24,Feminino,São Paulo (SP),SP,Sudeste,,0,Estudante de Graduação,Economia/ Administração / Contabilidade / Finanças,Empregado (CLT),Agronegócios,Acima de 3000,0.0,,Analista de Inteligência de Mercado/Market Intelligence,Júnior,de R$ 3.001/mês a R$ 4.000/mês,de 1 a 2 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,"Sim, fiz entrevistas mas não fui aprovado","Não estou buscando, mas me considero aberto a outras oportunidades",1
795,u8c3gigxsat1blhzu8c3gisdorryvx99,27,25-29,Masculino,Goiás (GO),GO,Centro-oeste,Nordeste,1,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Tecnologia/Fábrica de Software,de 101 a 500,0.0,,Engenheiro de Dados/Data Engineer,Júnior,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,Menos de 1 ano,"Sim, fui aprovado e mudei de emprego",Não estou buscando e não pretendo mudar de emprego nos próximos 6 meses,0
796,kg9gvu96o51pxkcgarkkg9gvu1z9mesw,27,25-29,Masculino,São Paulo (SP),SP,Sudeste,,0,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças,Empregado (CLT),Indústria,de 51 a 100,0.0,,Outro,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 6 a 10 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Não participei de entrevistas de empregos/processos seletivos nos últimos 6 meses,Estou em busca de oportunidades dentro ou fora do Brasil,0
797,u7p4t6nuhy3ucn560ru78u7p4thek6f8,28,25-29,Masculino,Mato Grosso (MT),MT,Centro-oeste,,0,Mestrado,Estatística/ Matemática / Matemática Computacional,Servidor Público,Setor Público,Acima de 3000,0.0,,Estatístico,Pleno,de R$ 12.001/mês a R$ 16.000/mês,de 4 a 5 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Não participei de entrevistas de empregos/processos seletivos nos últimos 6 meses,Estou em busca de oportunidades dentro ou fora do Brasil,0
798,u7mzkzk6r4juz6ho0q9pu7mzkzz3mowj,24,22-24,Masculino,Minas Gerais (MG),MG,Sudeste,,0,Doutorado ou Phd,Estatística/ Matemática / Matemática Computacional,Empregado (CLT),Outro,Acima de 3000,0.0,,Cientista de Dados/Data Scientist,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 4 a 5 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,"Sim, fui aprovado mas decidi não mudar de emprego","Não estou buscando, mas me considero aberto a outras oportunidades",1
799,u7a4118fs0jxdgxinahg9u5ku7a41188,24,22-24,Masculino,Minas Gerais (MG),MG,Sudeste,,0,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Agronegócios,Acima de 3000,0.0,,Cientista de Dados/Data Scientist,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 4 a 5 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,"Sim, fui aprovado mas decidi não mudar de emprego","Estou em busca de oportunidades, mas apenas fora do Brasil",0
800,u7203blm7550rpy5yu7203sq9hw2q17q,31,30-34,Masculino,Rio de Janeiro (RJ),RJ,Sudeste,,0,Mestrado,Outras Engenharias,Empregado (CLT),Telecomunicação,Acima de 3000,0.0,,Arquiteto de dados,Pleno,de R$ 12.001/mês a R$ 16.000/mês,de 2 a 3 anos,de 1 a 2 anos,"Sim, fui aprovado e mudei de emprego","Estou em busca de oportunidades, mas apenas fora do Brasil",0
801,hog6lpni9ivqhogv75z1fefcqdow3umj,36,35-39,Masculino,Ceará (CE),CE,Nordeste,,0,Mestrado,Economia/ Administração / Contabilidade / Finanças,Empregado (CLT),Tecnologia/Fábrica de Software,de 101 a 500,0.0,,Engenheiro de Dados/Data Engineer,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 2 a 3 anos,de 6 a 10 anos,"Sim, fui aprovado e mudei de emprego","Não estou buscando, mas me considero aberto a outras oportunidades",0
802,hgsapgzxfkwr00up45hgsapggo1yauvx,27,25-29,Masculino,Ceará (CE),CE,Nordeste,,0,Graduação/Bacharelado,Estatística/ Matemática / Matemática Computacional,Empregado (CLT),Varejo,de 101 a 500,0.0,,Cientista de Dados/Data Scientist,Júnior,de R$ 4.001/mês a R$ 6.000/mês,de 2 a 3 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,"Sim, fui aprovado mas decidi não mudar de emprego",Estou em busca de oportunidades dentro ou fora do Brasil,0
803,u5bkkwng6io3hcwhwe7rpvu5bkkwxsj4,35,35-39,Masculino,São Paulo (SP),SP,Sudeste,,0,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Vivo no Brasil e trabalho remoto para empresa de fora do Brasil (PJ),Internet/Ecommerce,de 101 a 500,0.0,,Analista de BI/BI Analyst/Analytics Engineer,Sênior,de R$ 30.001/mês a R$ 40.000/mês,de 2 a 3 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,"Sim, fui aprovado e mudei de emprego","Não estou buscando, mas me considero aberto a outras oportunidades",0
804,u568dreyucyg4o8yygsmqiu568drejnk,20,17-21,Feminino,São Paulo (SP),SP,Sudeste,,0,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Estagiário,Setor Alimentício,de 1 a 5,0.0,,Desenvolvedor ou Engenheiro de Software,Júnior,de R$ 1.001/mês a R$ 2.000/mês,Não tenho experiência na área de dados,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Não participei de entrevistas de empregos/processos seletivos nos últimos 6 meses,"Não estou buscando, mas me considero aberto a outras oportunidades",1
805,u4s4aw3swj20o26j4akkcmu4s4aw3skb,34,30-34,Feminino,Minas Gerais (MG),MG,Sudeste,,0,Pós-graduação,Ciências Biológicas/Farmácia/Medicina/Área da Saúde,Empregado (CLT),Área da Saúde,de 101 a 500,0.0,,Analista de Dados/Data Analyst,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 4 a 5 anos,Mais de 10 anos,"Sim, fui aprovado e mudei de emprego",Não estou buscando e não pretendo mudar de emprego nos próximos 6 meses,0
806,yoh2mc1qt4wrgajxuopcqyoh2mc1q6o9,36,35-39,Feminino,Bahia (BA),BA,Nordeste,,0,Doutorado ou Phd,Ciências Biológicas/Farmácia/Medicina/Área da Saúde,Empregado (CLT),Educação,de 11 a 50,0.0,,Professor,Júnior,de R$ 3.001/mês a R$ 4.000/mês,Menos de 1 ano,Menos de 1 ano,Não participei de entrevistas de empregos/processos seletivos nos últimos 6 meses,Estou em busca de oportunidades dentro ou fora do Brasil,1
807,u3y7iyfkiobwll4ryu3y7i5nyc60we4u,29,25-29,Masculino,Rio de Janeiro (RJ),RJ,Sudeste,,0,Mestrado,Outras Engenharias,Empregado (CLT),Internet/Ecommerce,Acima de 3000,0.0,,Analista de Dados/Data Analyst,Sênior,de R$ 6.001/mês a R$ 8.000/mês,de 2 a 3 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,"Sim, fiz entrevistas mas não fui aprovado","Não estou buscando, mas me considero aberto a outras oportunidades",1
808,jou62ficaacjobie04lfamv3992xb5ub,24,22-24,Masculino,Maranhão (MA),MA,Nordeste,,0,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Finanças ou Bancos,de 11 a 50,0.0,,Analista de Dados/Data Analyst,Júnior,de R$ 1.001/mês a R$ 2.000/mês,Menos de 1 ano,Menos de 1 ano,"Sim, fiz entrevistas mas não fui aprovado",Estou em busca de oportunidades dentro ou fora do Brasil,0
809,u2y3rz6ftao6s61xahqu2y3rz6ngz3hs,25,25-29,Feminino,Rio Grande do Sul (RS),RS,Sul,,0,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças,Empregado (CLT),Tecnologia/Fábrica de Software,de 11 a 50,0.0,,Cientista de Dados/Data Scientist,Júnior,de R$ 8.001/mês a R$ 12.000/mês,Menos de 1 ano,Menos de 1 ano,"Sim, fui aprovado e mudei de emprego",Não estou buscando e não pretendo mudar de emprego nos próximos 6 meses,0
810,u2hhm5qsi1l8sfu2hh0e1bb2f3sep7nh,26,25-29,Masculino,Minas Gerais (MG),MG,Sudeste,,0,Pós-graduação,Ciências Sociais,Servidor Público,Setor Público,Acima de 3000,0.0,,Cientista de Dados/Data Scientist,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 2 a 3 anos,Menos de 1 ano,Não participei de entrevistas de empregos/processos seletivos nos últimos 6 meses,Não estou buscando e não pretendo mudar de emprego nos próximos 6 meses,0
811,thevwd7030dldjvy77j993thevwd07sq,43,40-44,Masculino,Mato Grosso (MT),MT,Centro-oeste,Sul,1,Doutorado ou Phd,Outras Engenharias,Servidor Público,Educação,de 1001 a 3000,0.0,,Outras Engenharias (não inclui dev),Pleno,de R$ 16.001/mês a R$ 20.000/mês,Mais de 10 anos,de 2 a 3 anos,Não participei de entrevistas de empregos/processos seletivos nos últimos 6 meses,Estou em busca de oportunidades dentro ou fora do Brasil,0
812,u1cyn5mxdigbvp8fanu1cynv8le2yzfg,45,45-49,Masculino,Sergipe (SE),SE,Nordeste,,0,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Servidor Público,Setor Público,de 101 a 500,0.0,,Engenheiro de Dados/Data Engineer,Pleno,de R$ 12.001/mês a R$ 16.000/mês,de 6 a 10 anos,de 6 a 10 anos,Não participei de entrevistas de empregos/processos seletivos nos últimos 6 meses,Estou em busca de oportunidades dentro ou fora do Brasil,1
813,j6tebuk4y8zisv32j6teqgi23uhiahvg,34,30-34,Masculino,Minas Gerais (MG),MG,Sudeste,,0,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empreendedor ou Empregado (CNPJ),Tecnologia/Fábrica de Software,de 6 a 10,0.0,,Engenheiro de Dados/Data Engineer,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 6 a 10 anos,de 2 a 3 anos,"Sim, fiz entrevistas mas não fui aprovado","Não estou buscando, mas me considero aberto a outras oportunidades",0
814,j4p4aliw3hza5lodpfj4p4aliwr7t4yg,28,25-29,Feminino,Santa Catarina (SC),SC,Sul,Nordeste,1,Pós-graduação,Ciências Biológicas/Farmácia/Medicina/Área da Saúde,Empregado (CLT),Finanças ou Bancos,Acima de 3000,0.0,,Product Manager,Sênior,de R$ 16.001/mês a R$ 20.000/mês,de 4 a 5 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,"Sim, fui aprovado e mudei de emprego",Não estou buscando e não pretendo mudar de emprego nos próximos 6 meses,1
815,u07jip5jr8ly2iuvddlu07jip5mzvpk6,30,30-34,Masculino,São Paulo (SP),SP,Sudeste,,0,Graduação/Bacharelado,Outras Engenharias,Empreendedor ou Empregado (CNPJ),Tecnologia/Fábrica de Software,de 1 a 5,1.0,"Sócio ou C-level (CEO, CDO, CIO, CTO etc)",,,Menos de R$ 1.000/mês,de 4 a 5 anos,de 2 a 3 anos,Não participei de entrevistas de empregos/processos seletivos nos últimos 6 meses,Não estou buscando e não pretendo mudar de emprego nos próximos 6 meses,1
816,tzzyhtwnllx08nmwqtzzynsnrdyq4afa,30,30-34,Masculino,São Paulo (SP),SP,Sudeste,,0,Pós-graduação,Outras Engenharias,Empregado (CLT),Tecnologia/Fábrica de Software,de 501 a 1000,0.0,,Cientista de Dados/Data Scientist,Sênior,de R$ 12.001/mês a R$ 16.000/mês,de 4 a 5 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,"Sim, fui aprovado mas decidi não mudar de emprego","Estou em busca de oportunidades, mas apenas fora do Brasil",0
817,tzp2typ5scjmt61tzp2tyfg7qeaex193,25,25-29,Masculino,Distrito Federal (DF),DF,Centro-oeste,,0,Graduação/Bacharelado,Ciências Sociais,Servidor Público,Setor Público,de 1001 a 3000,0.0,,Analista de Dados/Data Analyst,Júnior,de R$ 3.001/mês a R$ 4.000/mês,Menos de 1 ano,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,"Sim, fiz entrevistas mas não fui aprovado",Estou em busca de oportunidades dentro ou fora do Brasil,0
818,tzmbld146klxvofltzmb45qwh5jcqhah,37,35-39,Masculino,São Paulo (SP),SP,Sudeste,,0,Pós-graduação,Economia/ Administração / Contabilidade / Finanças,Empregado (CLT),Telecomunicação,de 1001 a 3000,0.0,,Analista de Dados/Data Analyst,Sênior,de R$ 4.001/mês a R$ 6.000/mês,Mais de 10 anos,de 6 a 10 anos,"Sim, fui aprovado mas decidi não mudar de emprego","Estou em busca de oportunidades, mas apenas fora do Brasil",0
819,tz5ohrt580rudzgwpztz5oqddfpa9o6n,31,30-34,Masculino,Rio de Janeiro (RJ),RJ,Sudeste,,0,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Internet/Ecommerce,Acima de 3000,0.0,,Engenheiro de Dados/Data Engineer,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 2 a 3 anos,de 1 a 2 anos,"Sim, fui aprovado e mudei de emprego","Não estou buscando, mas me considero aberto a outras oportunidades",0
820,txrqrh07ddyxjnws2txrqrh77ppgmej6,26,25-29,Masculino,São Paulo (SP),SP,Sudeste,,0,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Educação,de 101 a 500,0.0,,Engenheiro de Dados/Data Engineer,Sênior,de R$ 12.001/mês a R$ 16.000/mês,de 4 a 5 anos,de 2 a 3 anos,Não participei de entrevistas de empregos/processos seletivos nos últimos 6 meses,Não estou buscando e não pretendo mudar de emprego nos próximos 6 meses,0
821,z7dipmdya6fb0u3axrz7dipo77666dfx,51,50-54,Masculino,Paraná (PR),PR,Sul,,0,Mestrado,Ciências Sociais,Empregado (CLT),Energia,Acima de 3000,0.0,,Outro,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 2 a 3 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Não participei de entrevistas de empregos/processos seletivos nos últimos 6 meses,Estou em busca de oportunidades dentro ou fora do Brasil,1
822,tvpzerzf2siztvpzeexuvhfhwdn3j2b3,36,35-39,Masculino,Pernambuco (PE),PE,Nordeste,,0,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Energia,Acima de 3000,0.0,,Engenheiro de Dados/Data Engineer,Pleno,de R$ 12.001/mês a R$ 16.000/mês,Mais de 10 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Não participei de entrevistas de empregos/processos seletivos nos últimos 6 meses,"Não estou buscando, mas me considero aberto a outras oportunidades",0
823,tvnof6pdsl7cptwkctvnhfne87yoqyq8,30,30-34,Feminino,Rio de Janeiro (RJ),RJ,Sudeste,,0,Mestrado,Outras Engenharias,Empregado (CLT),Tecnologia/Fábrica de Software,de 501 a 1000,0.0,,Analista de BI/BI Analyst/Analytics Engineer,Pleno,de R$ 4.001/mês a R$ 6.000/mês,de 2 a 3 anos,de 1 a 2 anos,"Sim, fui aprovado e mudei de emprego","Não estou buscando, mas me considero aberto a outras oportunidades",0
824,tvgs1g8fbzp5g2relub1xtvgs1g8zguw,28,25-29,Masculino,São Paulo (SP),SP,Sudeste,Centro-oeste,1,Pós-graduação,Estatística/ Matemática / Matemática Computacional,Empregado (CLT),Varejo,Acima de 3000,0.0,,Estatístico,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 4 a 5 anos,Menos de 1 ano,"Sim, fui aprovado e mudei de emprego","Não estou buscando, mas me considero aberto a outras oportunidades",0
825,tvd3y54f1vexqlmft4cbtvd3y54d060l,25,25-29,Masculino,Rio de Janeiro (RJ),RJ,Sudeste,,0,Graduação/Bacharelado,Outras Engenharias,Empregado (CLT),Consultoria,Acima de 3000,0.0,,Analista de Dados/Data Analyst,Júnior,de R$ 3.001/mês a R$ 4.000/mês,de 1 a 2 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,"Sim, fui aprovado e mudei de emprego","Não estou buscando, mas me considero aberto a outras oportunidades",0
826,yvx0elviiniyg17qv3yvx0ejvfxh1jqi,51,50-54,Masculino,São Paulo (SP),SP,Sudeste,,0,Pós-graduação,Estatística/ Matemática / Matemática Computacional,Servidor Público,Setor Público,Acima de 3000,0.0,,Cientista de Dados/Data Scientist,Pleno,de R$ 20.001/mês a R$ 25.000/mês,de 2 a 3 anos,Mais de 10 anos,Não participei de entrevistas de empregos/processos seletivos nos últimos 6 meses,"Não estou buscando, mas me considero aberto a outras oportunidades",1
827,tv20rvc1he8qwlstv20f3icwb5d05vj2,28,25-29,Feminino,Rio Grande do Norte (RN),RN,Nordeste,,0,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Tecnologia/Fábrica de Software,Acima de 3000,0.0,,Analista de Dados/Data Analyst,Júnior,de R$ 6.001/mês a R$ 8.000/mês,de 2 a 3 anos,de 2 a 3 anos,Não participei de entrevistas de empregos/processos seletivos nos últimos 6 meses,Não estou buscando e não pretendo mudar de emprego nos próximos 6 meses,0
828,tuwunxdabbmwtuwuoar2d31vzjnyh77o,31,30-34,Feminino,Paraná (PR),PR,Sul,,0,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Finanças ou Bancos,de 101 a 500,0.0,,Analista de Dados/Data Analyst,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 4 a 5 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,"Sim, fui aprovado e mudei de emprego",Não estou buscando e não pretendo mudar de emprego nos próximos 6 meses,0
829,turblzwbg1wgnpcrige0w2pturblzwbl,32,30-34,Feminino,São Paulo (SP),SP,Sudeste,,0,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Varejo,Acima de 3000,0.0,,Analista de Dados/Data Analyst,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 6 a 10 anos,de 2 a 3 anos,"Sim, fui aprovado e mudei de emprego","Não estou buscando, mas me considero aberto a outras oportunidades",0
830,i7sm3eswrfw2rm286i7smhydig1zu619,31,30-34,Feminino,São Paulo (SP),SP,Sudeste,,0,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Área da Saúde,de 51 a 100,1.0,Team Leader/Tech Leader,,,de R$ 3.001/mês a R$ 4.000/mês,Não tenho experiência na área de dados,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,"Sim, fiz entrevistas mas não fui aprovado",Estou em busca de oportunidades dentro ou fora do Brasil,0
831,ttqm9yjcjmg96azttqmvgb3i7ex8uwve,33,30-34,Masculino,Minas Gerais (MG),MG,Sudeste,,0,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Indústria,de 501 a 1000,0.0,,Analista de BI/BI Analyst/Analytics Engineer,Júnior,de R$ 6.001/mês a R$ 8.000/mês,de 1 a 2 anos,de 6 a 10 anos,Não participei de entrevistas de empregos/processos seletivos nos últimos 6 meses,"Não estou buscando, mas me considero aberto a outras oportunidades",0
832,tstv72jljuklpamkeocfitstv72jlmxm,27,25-29,Masculino,Paraná (PR),PR,Sul,,0,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Tecnologia/Fábrica de Software,de 1001 a 3000,0.0,,Cientista de Dados/Data Scientist,Sênior,de R$ 16.001/mês a R$ 20.000/mês,de 4 a 5 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,Não participei de entrevistas de empregos/processos seletivos nos últimos 6 meses,"Não estou buscando, mas me considero aberto a outras oportunidades",1
